arm,length,H_r,H_r_norm,L_best,L_mix,spread,H_tok,segments,switch_rate,argmax_k,r_cluster-0,r_cluster-1,r_cluster-2,r_cluster-3,r_cluster-4,true_k
data,127,6.325182001151583e-38,1.4009250753032862,-1.2376921646238312,-1.2444334090762914,1.982221828670952,1.239215111242068,12,0.6031746031746031,cluster-2,4.674807512677142e-110,7.015879350808248e-40,1.0,2.9898104700656354e-77,1.1521098798657927e-58,
data,127,3.694251617550513e-58,1.2950470382252157,-1.4963748961921752,-1.5031161406446354,2.340625192236713,1.1841740985893223,9,0.6031746031746031,cluster-2,7.977799927673576e-130,2.693303269369044e-60,1.0,6.1687118036377615e-102,2.5999339233968446e-68,
data,127,2.1986735749857e-48,1.3890461397123564,-0.9764848243533157,-0.9832260688057758,1.8502363670529343,1.238656799202919,9,0.5714285714285714,cluster-2,8.90173287341856e-103,1.920631431851657e-50,1.0,3.269188579874166e-86,6.195539760535194e-60,
data,127,4.2851311178532105e-48,1.3421761675257518,-1.4030019204447588,-1.409743164897219,2.1563542884165847,1.2047626500209927,7,0.626984126984127,cluster-2,1.162568099972598e-119,3.765380384858961e-50,1.0,2.5374998510489836e-82,1.2997694806492937e-77,
data,127,5.079802752117283e-40,1.3262475343442854,-1.4005686842550442,-1.4073099287075044,2.328631784033588,1.177213041648224,12,0.5634920634920635,cluster-2,3.6591849229557095e-129,5.3453406394749917e-42,1.0,2.3739641364573856e-101,2.0992826726708315e-61,
data,127,1.2796588342732474e-27,1.4242560345438617,-1.697055846687377,-1.7037970911398372,1.7473853404127706,1.2327955816922818,17,0.6666666666666666,cluster-2,4.1904821042721733e-97,1.9355164516890484e-29,1.0,2.83937921938495e-85,5.413375166405615e-46,
data,127,2.8778062696335407e-36,1.3623926934906332,-1.346782774437131,-1.3535240188895912,2.112354909341166,1.182150845166983,13,0.6904761904761905,cluster-2,3.1061449580690547e-117,3.3348937145659195e-38,1.0,1.0373107078842945e-77,6.625597710635141e-77,
data,127,4.468766338183021e-78,1.115210140018489,-1.295585572250246,-1.3023268167027062,2.8074648399052657,1.0833819022950064,1,0.40476190476190477,cluster-2,1.4228398176381499e-155,2.4377429147126255e-80,1.0,3.93935469807397e-106,1.4364517108901309e-118,
data,127,1.23811920265642e-33,1.432861565907676,-1.564091359536479,-1.570832603988939,1.7204636701448697,1.2426599769914612,9,0.6349206349206349,cluster-2,1.2797922064418976e-95,1.5446430220863594e-35,1.0,1.302228438977246e-81,9.238126195812244e-45,
data,127,6.0409377498250005e-49,1.3127407907923043,-1.8886679101178026,-1.895409154570263,2.306952168622355,1.1457441432633073,13,0.7222222222222222,cluster-2,5.742912513622752e-128,5.2176094000593226e-51,1.0,1.8069888070817815e-93,2.9847766469103547e-75,
data,127,2.0476311547662572e-42,1.3907391302016001,-1.5167780598317544,-1.5235193042842146,2.109383290208231,1.208889416930551,9,0.6349206349206349,cluster-2,4.530254069289388e-117,2.0353564670151214e-44,1.0,3.583216536170195e-74,4.788236104503316e-60,
data,127,2.2718831715889385e-42,1.4605837392248537,-1.8947042630413387,-1.9014455074937988,1.6287178580216535,1.20665399125144,16,0.7222222222222222,cluster-2,1.4703351980986143e-90,1.0876149327555851e-47,1.0,1.1040593120832571e-63,2.2594408761759407e-44,
data,127,2.373555443196559e-71,1.2341333534307022,-1.3210876945435532,-1.3278289389960134,2.3811246616633857,1.1425532135647398,3,0.6031746031746031,cluster-2,4.6571340302200536e-132,1.4150072292996444e-73,1.0,2.7109397881696053e-105,2.5298701140151358e-85,
data,127,1.0783437404834913e-56,1.242661155179541,-1.4584695410540724,-1.4652107855065326,2.3292175052672857,1.1397678430508456,7,0.5555555555555556,cluster-2,3.3968679887184514e-129,8.061453303774366e-59,1.0,5.496963741177458e-107,6.87217433304363e-94,
data,127,4.979971596533442e-16,1.5172827997819582,-1.563399787962906,-1.5701410324153662,1.1169208917092148,1.2733525421712684,21,0.746031746031746,cluster-2,2.487610269612425e-62,1.2803020094212632e-17,1.0,1.510123995255714e-48,2.0263548658914536e-51,
data,127,2.812934905254411e-17,1.426995229964385,-1.5895764208215428,-1.596317665274003,1.98199619082954,1.2465140492914613,17,0.7619047619047619,cluster-2,4.8107066884110465e-110,6.722487969830536e-19,1.0,1.836457469665711e-66,1.0328680720738658e-48,
data,127,1.7077894397994746e-71,1.3114312166398763,-1.7264357439176303,-1.7331769883700907,1.8821241724209525,1.1304497299893717,7,0.5952380952380952,cluster-2,1.5512790340610418e-104,1.0161013936783292e-73,1.0,1.992026088996136e-89,4.783665758426695e-85,
data,127,1.796572382470194e-83,1.1878932352105929,-1.3853173443651574,-1.3920585888176176,2.462918499323327,1.1107165041322673,6,0.5238095238095238,cluster-2,1.4346533228027244e-136,1.5259964207245228e-86,1.0,4.547562842696995e-112,7.628105222309364e-86,
data,127,8.532509497809138e-67,1.2374367113511142,-1.6275539848748155,-1.6342952293272757,2.2865438386211245,1.1085657041945354,7,0.6111111111111112,cluster-2,7.669407055081181e-127,5.42826247880912e-69,1.0,8.119879526749011e-111,7.577434583554118e-87,
data,127,3.226912325730787e-39,1.423990681601843,-1.6435802790123646,-1.6503215234648247,1.798266913947158,1.2219984242054909,16,0.7619047619047619,cluster-2,6.54440985580001e-100,3.463703180341843e-41,1.0,1.3606448160532896e-71,1.819789887821106e-59,
data,127,5.2627157223764035e-45,1.294672525643206,-1.3868319293645424,-1.3935731738170025,2.27820473017655,1.1530156116720498,5,0.5952380952380952,cluster-2,2.211610503679088e-126,4.935724006918081e-47,1.0,7.580082775486601e-105,1.9460708954023513e-77,
data,127,3.9244448928461494e-40,1.4491125427410692,-1.8127375324880044,-1.8194787769404646,1.6702622541292447,1.2182517837530757,17,0.7301587301587301,cluster-2,7.516550886474621e-93,4.1182870365165336e-42,1.0,7.785811565817002e-68,1.4480379376761403e-51,
data,127,5.538771217943899e-50,1.4102516038853157,-1.7281062809501107,-1.7348475254025708,1.8021133302703616,1.1898296604519187,7,0.7063492063492064,cluster-2,4.0153172283262427e-100,4.686337104382306e-52,1.0,8.552254674874957e-74,4.343021001433619e-61,
data,127,9.369627767515318e-66,1.2080754292401747,-1.298470564714567,-1.305211809167027,2.723223828893947,1.1259952981706018,1,0.5714285714285714,cluster-2,6.302351215422624e-151,6.053704246311362e-68,1.0,5.533233867786777e-107,3.4424674315288187e-87,
data,127,3.9406095581414976e-50,1.3560798814018153,-1.5088460126261072,-1.5155872570785676,2.0394834984005907,1.1788864712004208,14,0.6349206349206349,cluster-2,3.246934146090045e-113,3.324479975148584e-52,1.0,1.0609189009105617e-90,6.753122034385936e-65,
data,127,2.7347283684222246e-52,1.2411553877954349,-1.6085607573742002,-1.6153020018266604,2.6087186317744218,1.107389838875438,6,0.6031746031746031,cluster-2,1.303414234346035e-144,2.2135484308984636e-54,1.0,2.0841778722712438e-106,7.994307617939286e-86,
data,127,1.1105776374185963e-71,1.2424368973764057,-1.4630169004905882,-1.4697581449430484,2.253730713851809,1.1433572997250772,1,0.5952380952380952,cluster-2,4.949744529645011e-125,6.590744974920291e-74,1.0,1.5471032468215974e-101,1.3970861079625995e-90,
data,127,1.0683509440643544e-62,1.2649094731742287,-1.493064820297121,-1.4998060647495812,2.2082615649606296,1.1221097121364103,12,0.5793650793650794,cluster-2,1.593866133380926e-122,7.23377496498608e-65,1.0,1.7718830064586728e-108,6.283631542824173e-82,
data,127,6.462524009517552e-53,1.2690228221927913,-1.5156624861589567,-1.5224037306114169,2.169486458845965,1.1616241234084193,3,0.5714285714285714,cluster-2,2.1933518214102322e-120,5.170048238646632e-55,1.0,1.5849815960541589e-102,1.0077256974445857e-94,
data,127,3.6268955417694723e-50,1.3827398726477869,-1.1941827488696481,-1.2009239933221083,1.9712076262226255,1.235481176163276,8,0.6507936507936508,cluster-2,1.8934614444112515e-109,3.057658182068224e-52,1.0,3.2711620874096745e-77,3.076050697423902e-66,
data,127,3.956712233156813e-48,1.3716250664904828,-1.6817468357837106,-1.6884880802361708,1.9240323765071357,1.1750571161604852,9,0.6904761904761905,cluster-2,7.57227184429526e-107,3.474340066448318e-50,1.0,4.266823909331556e-84,2.970959534957288e-70,
data,127,3.863895952625096e-30,1.4302205633525877,-1.861961905411848,-1.868703149864308,1.7438869926873155,1.2332065691272267,22,0.7380952380952381,cluster-2,6.53456610384876e-97,5.366329957190845e-32,1.0,6.389744942449014e-75,5.008170855146048e-56,
data,127,6.672219365853278e-56,1.3387929663749742,-1.6965769369771162,-1.7033181814295764,2.0559963917169046,1.1809885902989214,15,0.5952380952380952,cluster-2,3.987477610901794e-114,5.057428968707293e-58,1.0,8.810043418596083e-89,3.4404177125520074e-73,
data,127,1.0295165191494227e-59,1.3366201297311262,-1.3520400880828618,-1.358781332535322,2.090809379036971,1.2053501626726622,5,0.6031746031746031,cluster-2,4.792631573549865e-116,1.251345343162661e-62,1.0,2.0081731456202596e-94,6.03817795716756e-62,
data,127,2.3766330741654873e-09,1.561870159351925,-1.5372060940960262,-1.54394733854786,0.9209704061192789,1.3269377501979949,23,0.7222222222222222,cluster-2,1.5977528374479574e-51,9.887292570301639e-11,0.9999999999011209,1.060818280134188e-29,1.4816814171731074e-29,
data,127,4.4544452016291873e-51,1.360488862030563,-1.4031062088613435,-1.4098474533138037,2.1813056525282972,1.228893268444266,11,0.6190476190476191,cluster-2,4.888954031830043e-121,3.6895466116365406e-53,1.0,1.492068643810294e-79,9.895279131429066e-66,
data,127,8.436661270839643e-42,1.364952402562329,-1.3261216531588336,-1.332862897611294,2.281723623200665,1.2032631089425807,13,0.6746031746031746,cluster-2,1.4145643032254096e-126,8.507027011845828e-44,1.0,9.481013446177088e-81,4.743238895544441e-61,
data,127,2.5410105696619956e-45,1.4633153111197992,-1.6260361558809056,-1.6327774003333657,1.4711962121678148,1.211854180268093,16,0.753968253968254,cluster-2,7.171097277417551e-82,2.366813502432213e-47,1.0,1.6678525554029026e-65,5.40097711789622e-54,
data,127,1.5318869498593628e-72,1.2397015100462447,-1.3179020919199065,-1.3246433363723666,2.349765567328986,1.124314794736057,9,0.47619047619047616,cluster-2,2.498861025957538e-130,8.984761033954675e-75,1.0,2.7096453552267394e-99,8.613578711627569e-89,
data,127,2.715267273738721e-35,1.417472434634308,-1.5044473963459646,-1.5111886407984247,1.6477550596702757,1.2056203617812424,15,0.626984126984127,cluster-2,1.310424177386726e-91,3.231588720473418e-37,1.0,3.848774974957602e-76,9.398281205548401e-70,
data,127,2.5378037423504537e-51,1.310636736305812,-1.51710594357468,-1.5238471880271403,2.215370238296629,1.1774720599556718,7,0.6349206349206349,cluster-2,6.462047219256513e-123,2.0921920022356213e-53,1.0,7.668295432799606e-97,3.882751189583008e-76,
data,127,5.306233191500454e-52,1.3780108316411426,-1.7822103425273745,-1.7889515869798347,1.8680435541107898,1.2067724146327694,8,0.6746031746031746,cluster-2,9.27496003241323e-104,4.318338744935774e-54,1.0,2.808713436945935e-82,6.827500836347408e-69,
data,127,8.162653033284668e-26,1.4365287864124996,-1.4708245945727731,-1.4775658390252333,2.0610009140855685,1.2644525784345442,18,0.6190476190476191,cluster-2,2.111892600371172e-114,1.3188318245615561e-27,1.0,6.50584164680966e-66,6.041693971900598e-35,
data,127,1.3511428090849948e-51,1.2780317431225243,-1.5287135567252093,-1.5354548011776694,2.4557599645899972,1.1539366039935495,4,0.5714285714285714,cluster-2,3.5610560504560695e-136,1.1080901861359635e-53,1.0,1.8901783215081407e-101,4.741551611724044e-78,
data,127,3.5122233557688425e-64,1.185163781584215,-1.2416860024760088,-1.248427246928469,2.572518656572958,1.1276959860917026,5,0.5396825396825397,cluster-2,1.2933216357317482e-142,2.324016181324305e-66,1.0,4.7990456820919583e-119,1.1009759168652634e-94,
data,127,1.0270806879970755e-37,1.2859615919835339,-1.3462473951925442,-1.3529886396450044,2.4251444658895176,1.191771477089513,9,0.5873015873015873,cluster-2,1.7385567121294513e-134,1.14546432846489e-39,1.0,1.7296229248936353e-108,1.8166894763187437e-74,
data,127,5.319616423133224e-34,1.4754069767122986,-1.2988559993233268,-1.305597243775787,1.513535386934055,1.276161381410355,17,0.7301587301587301,cluster-2,3.3139925497071e-84,6.566529555115993e-36,1.0,2.383626543292666e-65,5.13338649113112e-44,
data,127,2.4665741691932236e-48,1.4175730245238172,-1.264769186185101,-1.271510430637561,1.589425274706262,1.2105307482316614,8,0.6904761904761905,cluster-2,2.1607995079522717e-88,2.156838922076947e-50,1.0,6.703933424201772e-83,3.224199825299283e-60,
data,127,1.6310160339209354e-60,1.2532598304252824,-1.8565238892562745,-1.8632651337087347,2.4033537136288143,1.1142266527187983,11,0.6031746031746031,cluster-2,2.7673653692375198e-133,1.1435604707473535e-62,1.0,2.6705597323508332e-98,1.3874200829702622e-90,
data,127,1.563044016215041e-52,1.385959431229516,-1.5135367085614542,-1.5202779530139143,1.957151998685101,1.1980838951644432,10,0.6666666666666666,cluster-2,1.128496493839081e-108,1.2563247615463107e-54,1.0,9.403674811904087e-82,2.9204476150000696e-57,
data,127,2.7928695831053833e-28,1.4542931847860654,-1.5535070464367002,-1.5602482908891604,1.5347435418076405,1.2482194731471203,19,0.7063492063492064,cluster-2,2.241853759723075e-85,4.1278120308071105e-30,1.0,2.6125124543348235e-74,1.379241839544094e-51,
data,127,5.570098422940886e-34,1.419900159117025,-1.4692641130582553,-1.4760053575107157,1.84449047178734,1.2396025413305736,11,0.7301587301587301,cluster-2,1.8466802513679726e-102,6.879669066122506e-36,1.0,2.2468462633597215e-84,9.803871875253297e-42,
data,127,7.758567086174602e-40,1.4435110315113406,-1.6260683555302657,-1.632809599982726,1.479608731007013,1.2241268810308896,9,0.6984126984126984,cluster-2,2.4637110931030855e-82,8.201071559485901e-42,1.0,2.674725553757757e-71,7.774244888662282e-66,
data,127,2.526086584017101e-44,1.3557080790975036,-1.2264141172874632,-1.2331553617399234,2.084602055587168,1.2133196914414963,7,0.6349206349206349,cluster-2,1.0542447510081732e-115,2.4048479170909437e-46,1.0,6.709276998243105e-84,1.8167111911641414e-73,
data,127,4.4463505586983206e-44,1.3587750073429077,-1.7340680219995694,-1.7408092664520296,2.0901927797813116,1.1412818244328755,17,0.7142857142857143,cluster-2,5.183019259416775e-116,4.2560797147256105e-46,1.0,4.128293848889093e-93,1.0834378164520672e-60,
data,124,2.3420113697776727e-15,1.5544889422515806,-1.8251561810893397,-1.843993374664642,0.9294376988564768,1.2911460714552772,23,0.6666666666666666,cluster-3,7.910097850790573e-26,6.277681849680295e-17,8.860162315590064e-51,1.0,9.43537462117849e-43,
data,127,1.6391969034108844e-33,1.507765156785722,-1.801917128675566,-1.8203093491742863,1.2771005705585632,1.2794792317126,17,0.6507936507936508,cluster-3,1.1297677335124343e-47,2.052292084796821e-35,3.639219158131489e-71,1.0,2.0745736158648298e-52,
data,127,2.6229938030177653e-42,1.4727318437516639,-1.1750139852208414,-1.1934062057195618,1.294845701202633,1.2777655958953162,9,0.6507936507936508,cluster-3,7.190469283919437e-58,2.613768479729003e-44,3.8218043072160495e-72,1.0,1.176823842465886e-67,
data,127,2.227062039072503e-15,1.5213912184395177,-1.7661371906911294,-1.7845294111898498,1.1978607177734377,1.3018675301665605,22,0.7698412698412699,cluster-3,8.541102291134519e-67,5.961300988902081e-17,2.911385077191623e-40,1.0,5.595420455476561e-49,
data,127,1.0857426646072823e-40,1.5338794110783955,-1.3766014519638903,-1.3949936724626106,0.9168178528312625,1.3234624894958507,16,0.6349206349206349,cluster-3,1.010280699574403e-43,1.0194758548529026e-42,1.2356236429777234e-50,1.0,2.7073557840693634e-51,
data,127,8.163145324018928e-36,1.538887064244384,-1.6969724640132875,-1.7153646845120076,0.8875660333107773,1.305492243008604,20,0.6746031746031746,cluster-3,5.976556617015306e-47,1.5020068367488722e-47,1.1115809999762834e-49,1.0,9.576784919005574e-38,
data,127,6.089973986525959e-54,1.4344767521046322,-1.5598750076894685,-1.5782672281881889,1.3823021115280514,1.22520374135935,11,0.7063492063492064,cluster-3,4.780945137850163e-56,2.470205734130364e-66,5.735551996786503e-77,1.0,6.48492413447977e-75,
data,127,4.302211895174327e-21,1.5078939762646044,-1.966527983898253,-1.9849202043969734,1.3321336160494586,1.2813758354197202,27,0.746031746031746,cluster-3,8.465002349671238e-23,8.446661303372066e-50,3.3545835792718917e-74,1.0,8.345342379449081e-46,
data,127,2.9538260851370556e-29,1.555519820321666,-1.2295540636918676,-1.247946284190588,0.8628548449418676,1.3425292478334605,20,0.7301587301587301,cluster-3,1.3211171762978328e-43,4.221976097901683e-31,2.5638733852132558e-48,1.0,1.2593124422729815e-34,
data,127,9.765461045129688e-50,1.375659722112285,-1.584650355061208,-1.6030425755599285,1.752883670836922,1.2070427096047647,8,0.6031746031746031,cluster-3,8.30270369181532e-52,1.7550590974139262e-70,2.0844975106804432e-97,1.0,6.094463033248433e-90,
data,127,1.8081487261046087e-52,1.4276209097701789,-1.971208467258243,-1.9896006877569634,1.4039693517009106,1.2082637131038092,13,0.6904761904761905,cluster-3,1.4586303131468995e-54,2.6241559562852245e-76,3.660243178868714e-78,1.0,1.5083173739252702e-69,
data,127,9.020329292409112e-44,1.5071182597121282,-1.6877037709153544,-1.7060959914140748,1.2197926438699558,1.2828703529829382,18,0.7222222222222222,cluster-3,8.356583436242213e-47,2.5991617672808816e-52,5.270475320401963e-68,1.0,7.83135438710851e-46,
data,127,3.892154878327061e-36,1.5037740058389066,-1.6271833284633366,-1.645575548962057,1.3135226993110236,1.2937370099265477,27,0.7619047619047619,cluster-3,5.180245443214647e-51,4.5263766647953985e-38,3.565587996125179e-73,1.0,2.4379394608897677e-49,
data,127,1.2118039937266996e-23,1.5558081857237267,-2.1092937799889273,-2.1276860004876474,0.9923602727454477,1.2949693713737007,22,0.7619047619047619,cluster-3,8.717841713757103e-36,2.133194217263857e-25,1.8449007389177525e-55,1.0,2.875415245114636e-32,
data,127,3.4844868277128263e-19,1.5374077237961463,-2.3286853700172245,-2.3470775905159447,1.1461880901667074,1.2572728335676069,35,0.753968253968254,cluster-3,7.519923731659108e-21,6.817305860890621e-37,6.0469771372793885e-64,1.0,2.700046745999002e-41,
data,127,2.1762302808908253e-33,1.5090399380645354,-1.469255342258243,-1.4876475627569634,1.2321525033064713,1.3021666387747137,10,0.626984126984127,cluster-3,3.433990278078918e-52,2.9381246257097865e-50,1.0968236411286715e-68,1.0,2.734488951495631e-35,
data,127,2.1881292402602697e-39,1.4399613864981917,-2.0336310919814222,-2.0520233124801424,1.6150491068682333,1.2068251624313042,20,0.7142857142857143,cluster-3,2.3388359855629013e-41,1.8600638195220554e-57,8.342991100347682e-90,1.0,3.3387420782976716e-73,
data,127,7.469414474182199e-39,1.5326300115516502,-1.1260879396453618,-1.144480160144082,1.0243267149437132,1.330060068956391,16,0.6746031746031746,cluster-3,6.907341849599558e-41,1.1477463639867609e-41,3.18310616917302e-57,1.0,5.876560670208109e-48,
data,127,1.0328299203146533e-28,1.511848369891544,-2.3353713628813977,-2.353763583380118,1.5432628721702755,1.2820039154547191,19,0.6825396825396826,cluster-3,7.989074290330127e-31,6.8996345692444495e-31,7.598366058404512e-86,1.0,1.7751471201087276e-37,
data,127,2.222996338202244e-41,1.4994800305109246,-1.3359238031342273,-1.3543160236329477,1.1970947746216782,1.2733828400092952,8,0.6904761904761905,cluster-3,2.806685588350092e-62,2.907314222508955e-46,9.413688502191483e-67,1.0,2.2607438829045813e-43,
data,127,5.841026343703949e-28,1.5353255232404968,-1.489881981076218,-1.5082742015749384,1.1099434199295644,1.3075611881853275,21,0.7619047619047619,cluster-3,1.9187879614829354e-48,8.728982920891056e-30,6.034309514964226e-62,1.0,5.020813710719142e-34,
data,127,1.1421485276461236e-23,1.5648816897248985,-1.1879093440498893,-1.2063015645486095,0.8075233519546627,1.379615160568858,30,0.753968253968254,cluster-3,2.8888644079837e-45,2.008419857025152e-25,4.050516458436339e-40,1.0,2.1672197476532068e-30,
data,127,7.45144951242632e-36,1.5353209120541844,-1.2263123519777313,-1.2447045724764516,1.1065034641055609,1.3507130960200477,19,0.7380952380952381,cluster-3,9.34027620641295e-62,8.697835764527032e-38,2.965366167700794e-40,1.0,2.2952792999035388e-41,
data,127,2.924591712221628e-30,1.5526376418445205,-1.7279506893608514,-1.7463429098595717,0.9212639275498278,1.2979477128173293,31,0.7142857142857143,cluster-3,5.396167762603831e-43,3.955133026112994e-32,1.539289496213316e-51,1.0,8.499998723842247e-34,
data,127,4.8307401666831835e-52,1.4780304768008583,-1.6397348238727238,-1.6581270443714442,1.2456627793199433,1.2660823076803767,19,0.746031746031746,cluster-3,3.9245794784603395e-54,3.532636636037729e-57,1.9722961905634632e-69,1.0,8.69557759497275e-61,
data,127,3.532340577287224e-55,1.4480686728304955,-1.4001743586983268,-1.418566579197047,1.4484584538016732,1.2500880984993314,7,0.6746031746031746,cluster-3,2.783860946528193e-66,2.7049731870392503e-57,1.2873473799840676e-80,1.0,6.643041628014204e-60,
data,127,2.5782868868893393e-36,1.5159752828161484,-1.474741417591966,-1.4931336380906863,1.0658822848102238,1.2855294149922925,21,0.7222222222222222,cluster-3,7.141061974177814e-54,2.9839562277994863e-38,1.624939063591471e-59,1.0,2.1608720602663452e-52,
data,127,3.620528406570194e-43,1.4729948888834072,-2.8176961583415356,-2.8360883788402558,1.385023222194882,1.1431836387841914,11,0.7063492063492064,cluster-3,1.3552109192727668e-56,3.537296999909981e-45,4.059675083804169e-77,1.0,1.1739348371113781e-62,
data,127,2.1714661107098968e-41,1.4215563554393518,-1.2430547278697097,-1.2614469483684299,1.565736785648376,1.2581679116730338,7,0.6507936507936508,cluster-3,2.8619173151660682e-58,2.2108688017568286e-43,4.37685886560173e-87,1.0,1.9156645377140822e-86,
data,127,9.266138085787874e-57,1.3834060656168212,-1.2802148053026574,-1.2986070258013778,1.925426573265256,1.2383973856732928,3,0.6587301587301587,cluster-3,6.9192514791331216e-59,1.0500446534300191e-66,6.343496695525e-107,1.0,2.4522443554333067e-74,
data,127,7.351290166976809e-34,1.4996819909728305,-1.5160237710306963,-1.5344159915294167,1.4465628796675074,1.2760908280202834,24,0.7301587301587301,cluster-3,8.790641919666242e-36,3.0390873430924607e-37,1.637747335580051e-80,1.0,4.8145155472670555e-54,
data,127,2.2339061715454722e-43,1.4970421713474567,-1.788951363150529,-1.8073435836492493,1.4158105324572465,1.262959999569936,15,0.746031746031746,cluster-3,3.2937760725485106e-47,1.9820347816877576e-45,8.135886631431132e-79,1.0,1.50220815402722e-46,
data,127,2.2710306954760536e-33,1.5411137648465907,-2.2444193682332676,-2.262811588731988,0.9090689110943653,1.2458570111172258,19,0.7063492063492064,cluster-3,2.395289550520286e-46,2.8551572957736687e-35,7.243380618776946e-51,1.0,1.2358106283039367e-45,
data,127,8.090763399265264e-35,1.4926874822702934,-2.5807346133735236,-2.5991268338722437,1.2241242175965796,1.2298203433707542,19,0.7380952380952381,cluster-3,9.757594469104076e-37,1.8151345675332046e-55,3.0404656828347113e-68,1.0,1.4639709708662922e-61,
data,127,3.7148346175387335e-20,1.5278538963765524,-1.4177182415338951,-1.4361104620326155,1.1317041352039248,1.3416353908272272,16,0.6825396825396826,cluster-3,3.8054554721093163e-63,7.640002457000145e-22,1.4772386995125774e-53,1.0,1.0990588107626617e-33,
data,127,3.2550502434558e-34,1.530309091103585,-1.8808939776082678,-1.899286198106988,1.0508002333753692,1.3042902760046347,17,0.7063492063492064,cluster-3,3.0480078472877085e-42,3.993511878387749e-36,1.1033000730369744e-58,1.0,9.756557238226808e-51,
data,127,3.226367797763563e-45,1.4591631407408026,-1.4944180466058685,-1.5128102671045889,1.5439574474424829,1.2384403579283407,24,0.8015873015873016,cluster-3,2.6617946857680245e-59,3.011949753085854e-47,6.956817905350828e-86,1.0,2.586206151434387e-59,
data,127,1.600796690333315e-39,1.52487039511536,-1.1225444162924458,-1.1409366367911662,1.0206671286755662,1.3418556188371533,14,0.6666666666666666,cluster-3,9.715025882877305e-53,1.705082206406962e-41,5.06637189495172e-57,1.0,1.8987019971649238e-45,
data,127,9.51754296362235e-48,1.4783375550386633,-1.6062815508504553,-1.6246737713491755,1.354523065521961,1.2735962305158823,14,0.6746031746031746,cluster-3,4.596954043482906e-61,2.4313880573250403e-52,1.9531679678978934e-75,1.0,8.39692947134194e-50,
data,127,3.5712352144257843e-16,1.5582399297394043,-1.040493942621186,-1.0588861631199062,0.91702594907265,1.3713813263931702,28,0.7777777777777778,cluster-3,2.6367423858553117e-51,9.101448069335117e-18,3.4554153607356577e-41,1.0,1.5475172321388027e-25,
data,127,3.957203488533579e-29,1.5304614120695104,-1.3895387424258736,-1.4079309629245937,1.2110159566083292,1.3370168680610777,19,0.6984126984126984,cluster-3,5.673060274716919e-31,8.182854994196465e-34,1.6066877172690525e-67,1.0,1.4388468614367594e-45,
data,127,2.9681868120973124e-25,1.5077106444095918,-1.7293954684039738,-1.7477876889026942,1.6232382706769808,1.2732132261333617,24,0.7142857142857143,cluster-3,3.3806488969440547e-29,4.862367290415935e-27,2.9487990727621565e-90,1.0,2.142503683946023e-36,
data,127,5.655183850377536e-46,1.4693334479572453,-1.31492218257874,-1.3333144030774604,1.3672951525590553,1.2446115426688629,19,0.7222222222222222,cluster-3,2.4564406640408806e-65,3.8049609749659145e-56,3.85735876906546e-76,1.0,5.194124418510376e-48,
data,127,5.825228655367091e-28,1.5554253394960484,-1.6444493091012549,-1.6628415295999752,0.9664323461337354,1.3143096600673225,23,0.6825396825396826,cluster-3,7.655293215470873e-36,8.705439441868755e-30,4.9663594302767446e-54,1.0,1.2700611346067436e-34,
data,127,1.169579823064078e-26,1.5438122673609604,-1.691359632597195,-1.7097518530959153,1.0844015286663384,1.3192227020138934,23,0.753968253968254,cluster-3,1.5466811457735283e-60,1.8019478154667915e-28,2.6146773045409546e-43,1.0,2.7073743846617135e-30,
data,127,4.850057976768828e-25,1.551569158882347,-1.1161352442944144,-1.1345274647931347,0.9853717473548227,1.3502294083349347,16,0.6904761904761905,cluster-3,1.2673844053712344e-42,2.1916289387250685e-30,4.481546557625435e-55,1.0,8.069953583784871e-27,
data,127,1.7419741459802742e-38,1.470349121716826,-1.5166229488342766,-1.535015169332997,1.3940626730130414,1.2647180353283085,13,0.6746031746031746,cluster-3,7.49464396481951e-64,1.904648113987292e-40,1.2880026535443337e-77,1.0,3.2917462259202796e-59,
data,127,7.386374276890605e-21,1.532577637925328,-1.0936965341643086,-1.112088754663029,1.2569463534617988,1.340491223381065,21,0.7222222222222222,cluster-3,4.7056768483324483e-70,1.1040817826832648e-23,4.375287496629438e-43,1.0,1.3509295949133118e-22,
data,127,3.3064326298027914e-54,1.4834272711699314,-1.6230087881013164,-1.6414010086000368,1.168590035025529,1.2347396835132394,8,0.6825396825396826,cluster-3,3.5152006106696426e-65,1.2562646960631968e-58,2.456704932658738e-56,1.0,1.0977380998603194e-57,
data,127,8.976191582077968e-30,1.446125624048657,-1.258164893923782,-1.2765571144225023,1.9858584666815329,1.3249055558636385,15,0.6825396825396826,cluster-3,9.744803337325666e-51,1.2616271631025842e-31,2.9456660684683405e-110,1.0,1.826095748085419e-53,
data,127,1.4134258721831147e-26,1.5367139922806048,-1.9690078374907727,-1.987400057989493,0.9961463748000736,1.2391953665713458,22,0.7142857142857143,cluster-3,5.422540671269538e-50,2.219750519275568e-28,1.1406411482554408e-55,1.0,3.8315847696772517e-42,
data,127,2.8867845754924114e-41,1.4616640276574555,-1.8131424310639148,-1.8315346515626352,1.5117138239342398,1.2588046118090108,21,0.7698412698412699,cluster-3,5.7839863129215255e-59,4.923857627695202e-62,4.176577669579031e-84,1.0,2.9478011261151054e-43,
